"owner_id","treat7","treat8","rand_id","holdout","azavea_section","ever_paid_jul","ever_paid_sep","ever_paid_dec","ever_paid_jul16","paid_full_jul","paid_full_sep","paid_full_dec","paid_full_jul16","total_paid_sep","total_paid_dec","earliest_pmt_dec","earliest_pmt_jul16","total_due","assessed_mv","tenure","x_lon","y_lat","kde","flag_holdout_overlap","N","unq_own"
13367,"Reminder","Reminder",542,0,"West Philadelphia",0,0,0,0,0,0,0,0,0,0,,,1183.25,84500,12,-75.2265454004,39.9368081218,2.89213764445487e-05,0,1,1
3860,"Reminder","Reminder",621,0,"West Philadelphia",1,1,1,1,1,1,1,1,1030.62,1030.62,2015-06-29,2016-04-22T00:00:00Z,1030.62,73600,9,-75.2289675876,39.983724051,1.19709117018555e-05,0,1,1
17598,"Reminder","Reminder",1219,0,"Northwest Philadelphia",1,1,1,1,1,1,1,1,123.67,123.67,2015-06-08,2016-01-22T00:00:00Z,123.67,12600,17,-75.1581245072,40.0485420798,2.42223188102782e-05,0,1,1
2303,"Reminder","Reminder",872,0,"West Philadelphia",0,1,1,0,0,1,1,0,659.75,659.75,2015-08-05,,641.34,75800,21,-75.2330820022,39.9841515598,1.42880560745363e-05,0,1,1
4032,"Reminder","Reminder",30,0,"North Philadelphia",1,1,1,1,0,0,0,,1628.04,1109.42,2015-06-08,2015-06-16T00:00:00Z,9160.48,0,2,-75.1409910751,39.9677491351,1.55643686002963e-05,1,4,0
11181,"Reminder","Reminder",1212,0,"North Philadelphia",1,1,1,1,1,1,1,0,135,185,2015-06-12,2015-08-11T00:00:00Z,134.98,48000,4,-75.1219305871,39.9931794827,3.45327147967987e-05,0,1,1
6768,"Reminder","Reminder",155,0,"Northeast Philadelphia",1,1,1,1,0,0,1,1,2774.6,2938.62,2015-07-07,2016-02-29T00:00:00Z,2897.61,408000,10,-75.0371218679,40.1200099709,1.87798153895008e-06,0,2,0
14484,"Reminder","Reminder",51,0,"Center City",1,1,1,1,1,1,1,1,6077.89,6077.89,2015-07-06,2016-02-27T00:00:00Z,5991.88,427900,8,-75.1710060581,39.9620432562,8.30559950791753e-06,0,1,1
2637,"Reminder","Reminder",367,0,"West Philadelphia",0,0,0,0,0,0,0,0,0,0,,,1657.8,119200,6,-75.2303958051,39.9672756408,1.97627850737083e-05,0,2,0
12599,"Reminder","Reminder",682,0,"West Philadelphia",1,1,1,0,0,0,0,0,45.2,445.2,2015-07-06,,920,65700,3,-75.2429850896,39.9632384701,3.47792419156615e-05,0,1,1
2520,"Reminder","Reminder",311,0,"West Philadelphia",1,1,1,0,0,0,1,0,1532,1934.89,2015-07-01,,1890.41,135000,5,-75.2193199967,39.9564345388,1.82681400095235e-05,0,1,1
5348,"Reminder","Reminder",1035,0,"Northwest Philadelphia",1,1,1,1,1,1,1,1,408.89,408.89,2015-06-12,2016-06-09T00:00:00Z,408.89,59200,3,-75.1574152349,40.0081899033,2.21986256646147e-05,0,1,1
13609,"Reminder","Reminder",26,0,"Northwest Philadelphia",0,0,1,0,0,0,1,0,0,9866.26,2015-11-13,,9205.57,687400,4,-75.2000149286,40.0668095621,2.39336909725686e-06,0,1,1
15249,"Reminder","Reminder",333,0,"South Philadelphia",1,1,1,1,0,0,1,1,1843.57,1859.42,2015-06-16,2016-04-06T00:00:00Z,1808.77,443400,25,-75.1704610321,39.9255571317,2.8845370237892e-05,1,3,0
9074,"Reminder","Reminder",1121,0,"Northwest Philadelphia",0,0,0,0,0,1,1,0,0,0,,,294.06,21000,25,-75.1726524603,39.9972274544,2.83424096006069e-05,0,1,1
17509,"Reminder","Reminder",103,0,"Northeast Philadelphia",1,1,1,1,1,1,1,1,11273.81,11273.81,2015-06-16,2016-02-26T00:00:00Z,11273.81,835100,12,-75.0059216298,40.0553184604,9.05231192654554e-06,1,2,0
20968,"Reminder","Reminder",18,0,"West Philadelphia",0,0,0,0,0,0,0,0,0,0,,,11622.49,0,9,-75.2021257838,39.9580478105,7.14975457643004e-06,0,1,1
19102,"Reminder","Reminder",1236,0,"South Philadelphia",1,1,1,1,1,1,1,1,97.06,97.06,2015-06-30,2016-05-23T00:00:00Z,97.06,158300,6,-75.1864218475,39.9387661559,2.35642787960313e-05,0,1,1
12391,"Reminder","Reminder",1261,0,"Northwest Philadelphia",0,1,1,1,0,1,1,1,65.47,65.47,2015-08-11,2016-04-14T00:00:00Z,65.47,325700,19,-75.1939878203,40.0576957685,3.6510942886444e-06,0,1,1
4606,"Reminder","Reminder",357,0,"Center City",0,1,1,0,0,0,0,0,1743.01,1743.01,2015-09-15,,1694.36,121000,8,-75.1758062251,39.952530935,1.95361171525902e-05,0,1,1
9862,"Reminder","Reminder",252,0,"North Philadelphia",1,1,1,0,0,1,1,0,2186.02,2186.02,2015-07-02,,2176.07,155400,12,-75.140088623,40.0009938344,1.36186568282459e-05,0,3,0
15489,"Reminder","Reminder",421,0,"South Philadelphia",0,0,1,1,0,0,0,1,0,1629.77,2015-11-13,2016-02-17T00:00:00Z,1523.14,112700,12,-75.172268074,39.9344455054,1.64097083456223e-05,1,2,0
7270,"Reminder","Reminder",761,0,"West Philadelphia",0,0,0,1,0,0,0,1,0,0,,2016-06-20T00:00:00Z,788.37,56300,8,-75.2393100616,39.9248725075,1.74225699139845e-05,0,1,1
11492,"Reminder","Reminder",679,0,"Northwest Philadelphia",0,0,0,0,0,0,0,0,0,0,,,925.6,96100,5,-75.1630469398,40.0252082218,1.62338227036661e-05,0,1,1
19252,"Reminder","Reminder",500,0,"West Philadelphia",1,1,1,1,0,0,0,1,1277.07,1277.07,2015-07-02,2016-01-07T00:00:00Z,1277.07,91200,11,-75.2321635415,39.9482293306,2.39644027118125e-05,0,1,1
11585,"Reminder","Reminder",558,0,"West Philadelphia",0,0,1,0,0,0,0,0,0,938.4,2015-10-13,,1146.85,81900,27,-75.2277497387,39.9574463204,3.03450593323027e-05,0,1,1
16349,"Reminder","Reminder",949,0,"West Philadelphia",0,0,1,1,0,0,1,1,0,561.19,2015-10-13,2016-04-28T00:00:00Z,530.71,67900,27,-75.22871296,39.9531186735,2.99613698627543e-05,0,1,1
1708,"Reminder","Reminder",81,0,"South Philadelphia",0,1,1,0,0,0,0,0,2691.29,4036.94,2015-08-03,,4485.47,424800,20.5,-75.1627546662,39.9361662843,1.7552172742638e-05,0,2,0
2888,"Reminder","Reminder",882,0,"North Philadelphia",0,0,1,1,0,0,1,1,0,655.81,2015-10-01,2016-01-19T00:00:00Z,628.73,44900,8,-75.1414407,39.97827995,1.66468103202296e-05,0,1,1
2750,"Reminder","Reminder",1273,0,"North Philadelphia",0,0,0,0,0,0,0,0,0,0,,,53.21,3800,7,-75.1215931648,39.9885780693,2.24989287099507e-05,0,1,1
3889,"Reminder","Reminder",1172,0,"North Philadelphia",0,0,0,1,0,0,0,1,0,0,,2016-03-14T00:00:00Z,209.84,48000,2,-75.1418210512,40.000436967,2.35637013631894e-05,0,1,1
8912,"Reminder","Reminder",88,0,"Center City",0,0,0,1,0,1,1,1,0,0,,2016-02-18T00:00:00Z,4222.19,333900,16,-75.1806251945,39.9477769407,1.2259781791706e-05,0,1,1
14864,"Reminder","Reminder",965,0,"West Philadelphia",1,1,1,1,1,1,1,1,509.4,509.4,2015-06-09,2016-02-05T00:00:00Z,509.4,80000,7,-75.2470722811,39.9562961063,1.12183699155283e-05,0,1,1
9453,"Reminder","Reminder",584,0,"North Philadelphia",1,1,1,1,1,1,1,1,1090,1090,2015-06-08,2016-02-27T00:00:00Z,1099.24,78500,10,-75.1259948245,39.9837141807,2.09843109852637e-05,0,1,1
4483,"Reminder","Reminder",8,0,"South Philadelphia",1,1,1,1,0,0,0,1,16328.46,26286.47,2015-07-16,2016-01-20T00:00:00Z,20327.15,1532900,18,-75.1715328286,39.9187009266,1.7208444360024e-05,0,12,0
17369,"Reminder","Reminder",1131,0,"Northwest Philadelphia",0,0,1,1,0,0,1,1,0,296.14,2015-10-15,2016-05-24T00:00:00Z,280.06,20000,10,-75.1815768171,39.9821429987,2.2672068646086e-05,0,1,1
12909,"Reminder","Reminder",125,0,"Center City",0,1,1,0,0,1,1,0,3442.8,3442.8,2015-09-02,,3346.72,239000,9,-75.1758062251,39.952530935,1.95361171525902e-05,0,1,1
7711,"Reminder","Reminder",172,0,"South Philadelphia",1,1,1,1,1,1,1,0,2762.68,2762.68,2015-07-03,2016-06-01T00:00:00Z,2723.58,194500,1,-75.1535206758,39.9324601523,1.65970258554911e-05,0,1,1
914,"Reminder","Reminder",751,0,"North Philadelphia",1,1,1,1,0,0,0,1,500,500,2015-07-20,2016-04-20T00:00:00Z,806.57,57600,39,-75.1394795502,40.0175311534,1.78951789411411e-05,0,1,1
9768,"Reminder","Reminder",253,0,"South Philadelphia",0,1,1,1,0,1,1,1,1275,2244.81,2015-08-06,2016-03-23T00:00:00Z,2170.47,155000,9,-75.1579576971,39.9270175287,2.47214029945125e-05,0,1,1
7474,"Reminder","Reminder",196,0,"North Philadelphia",1,1,1,1,0,0,0,0,1120.24,1129.78,2015-07-09,2015-07-09T00:00:00Z,3388.72,242000,6.5,-75.1404888382,40.0066967621,2.48412567267419e-05,1,4,0
17601,"Reminder","Reminder",856,0,"North Philadelphia",0,1,1,1,0,0,1,0,900,1202.85,2015-08-11,2016-03-01T00:00:00Z,1169.25,83500,33.5,-75.1399909478,39.9813784341,2.68072934896989e-05,1,2,0
15243,"Reminder","Reminder",922,0,"North Philadelphia",0,0,0,0,0,0,0,0,0,0,,,568.52,40600,20,-75.115642433,39.9885727584,2.56679531845162e-05,0,1,1
3704,"Reminder","Reminder",1253,0,"North Philadelphia",0,0,0,0,0,0,0,0,0,0,,,74.61,45800,26,-75.1423943509,39.997936977,2.35637013631894e-05,0,1,1
17794,"Reminder","Reminder",201,0,"Northeast Philadelphia",0,0,0,0,0,0,0,0,0,0,,,2491.13,177900,32,-74.9713668022,40.0811618257,2.04778500258471e-06,0,1,1
19872,"Reminder","Reminder",792,0,"Northwest Philadelphia",0,0,1,1,0,0,0,1,0,250,2015-12-02,2016-01-22T00:00:00Z,744.96,53200,33,-75.1571120629,40.0524313749,1.9502347773544e-05,0,1,1
15155,"Reminder","Reminder",1094,0,"Northwest Philadelphia",1,1,1,1,1,1,1,1,330,330,2015-07-08,2016-02-08T00:00:00Z,327.67,23400,3,-75.1632732234,39.999943209,1.56873175923197e-05,0,1,1
17629,"Reminder","Reminder",588,0,"West Philadelphia",1,1,1,1,0,0,1,0,500,1139.12,2015-07-08,2016-06-01T00:00:00Z,1090.83,107900,2,-75.2452558294,39.9478519537,2.09912756630289e-05,0,1,1
1381,"Reminder","Reminder",191,0,"Northwest Philadelphia",0,1,1,1,0,1,1,1,3065.55,2639.2,2015-08-06,2015-08-06T00:00:00Z,2565.55,224200,22.5,-75.1489917751,40.0322832487,1.53878662749762e-05,0,2,0
1462,"Reminder","Reminder",1071,0,"North Philadelphia",1,1,1,0,1,1,1,0,363.62,363.62,2015-07-08,,358.48,25600,8,-75.114931452,39.9898727115,2.56679531845162e-05,0,1,1
1300,"Reminder","Reminder",1145,0,"North Philadelphia",1,1,1,1,0,0,0,0,185.5,185.5,2015-07-17,2016-05-05T00:00:00Z,256.26,48300,16.5,-75.1360241182,39.996925551,2.92029554727667e-05,0,2,0
5073,"Reminder","Reminder",690,0,"Northwest Philadelphia",0,0,1,1,0,0,1,1,0,960,2015-10-20,2016-04-13T00:00:00Z,904.59,64600,17,-75.1841257933,40.004585538,5.40985417063229e-06,0,1,1
12130,"Reminder","Reminder",608,0,"Northeast Philadelphia",1,1,1,1,1,1,1,1,1058.63,1058.63,2015-06-10,2016-02-25T00:00:00Z,1058.63,75600,2,-75.0924246347,40.0322233144,5.39049605171988e-06,0,1,1
5582,"Reminder","Reminder",77,0,"Center City",0,1,1,1,0,1,1,1,4777.32,4777.32,2015-09-21,2016-03-03T00:00:00Z,4644,335000,18,-75.1448296824,39.9450721871,1.02056424455563e-05,0,1,1
6168,"Reminder","Reminder",1359,0,"North Philadelphia",0,0,0,1,0,0,0,1,0,0,,2016-02-28T00:00:00Z,15.13,109100,3,-75.1394544285,40.0442393329,9.02270541950696e-06,0,1,1
4880,"Reminder","Reminder",1347,0,"Northwest Philadelphia",0,1,1,1,0,1,1,1,18.19,18.19,2015-07-27,2016-05-23T00:00:00Z,18.19,90500,36,-75.1560847394,40.0547806374,1.75781678921925e-05,0,1,1
7963,"Reminder","Reminder",469,0,"North Philadelphia",0,0,0,1,0,0,0,0,0,0,,2016-05-24T00:00:00Z,1354.08,96700,25,-75.1435788373,39.9737951789,2.16028937121615e-05,0,3,0
15918,"Reminder","Reminder",845,0,"West Philadelphia",1,1,1,0,0,1,1,0,694.93,694.93,2015-07-13,,677.75,48400,10,-75.2190806044,39.942082937,1.84953537136509e-05,0,1,1
18640,"Reminder","Reminder",444,0,"Northeast Philadelphia",0,0,1,1,0,0,1,1,0,1499.95,2015-10-23,2016-02-28T00:00:00Z,1418.5,131300,10,-75.0678728299,40.0439240974,9.96021070416304e-06,0,1,1
18519,"Reminder","Reminder",985,0,"Northwest Philadelphia",0,0,1,1,0,0,1,1,0,518.63,2015-12-15,2016-05-31T00:00:00Z,477.5,34100,26,-75.1632875641,39.9955685919,1.85316997209629e-05,0,1,1
14536,"Reminder","Reminder",582,0,"Northeast Philadelphia",1,1,1,1,1,1,1,1,1102.04,1102.04,2015-06-26,2016-03-16T00:00:00Z,1102.04,108700,22,-75.1039695782,40.0450125438,8.772425277625e-06,0,1,1
5408,"Reminder","Reminder",96,0,"North Philadelphia",0,0,0,1,0,0,0,1,0,0,,2016-06-28T00:00:00Z,3961.45,282900,17,-75.1126062693,40.0185915144,2.14950159638548e-05,0,4,0
20997,"Reminder","Reminder",1137,0,"Northwest Philadelphia",0,0,1,1,0,0,1,1,0,281.9,2015-10-01,2016-01-19T00:00:00Z,270.26,19300,21,-75.2216918984,40.0253640641,8.59322182063162e-06,0,1,1
13253,"Reminder","Reminder",1284,0,"Northeast Philadelphia",1,1,1,1,1,1,1,1,66.57,44.38,2015-06-11,2015-06-11T00:00:00Z,44.38,140400,34,-75.035797311,40.0429610007,4.85809065593147e-06,0,1,1
14076,"Reminder","Reminder",1361,0,"North Philadelphia",1,1,1,1,0,1,1,1,1033.42,1033.42,2015-06-02,2016-05-04T00:00:00Z,14.83,103800,46,-75.1087064614,39.9863443263,2.53583784410222e-05,0,1,1
10908,"Reminder","Reminder",897,0,"West Philadelphia",1,1,1,1,0,0,0,1,200,400,2015-06-04,2016-04-05T00:00:00Z,605.65,50500,54,-75.2243982899,39.934676205,2.61669354515672e-05,0,1,1
6091,"Reminder","Reminder",739,0,"Northwest Philadelphia",0,0,0,0,0,0,0,0,0,0,,,823.38,58800,32,-75.1570060818,40.0228064048,2.44321613835409e-05,0,1,1
9680,"Reminder","Reminder",1022,0,"West Philadelphia",0,0,0,0,0,0,0,0,0,0,,,424.29,60300,34,-75.2267511415,39.9795742985,1.38639404100866e-05,0,2,0
5493,"Reminder","Reminder",635,0,"West Philadelphia",1,1,1,1,0,0,0,1,1004.21,1004.21,2015-07-16,2016-06-06T00:00:00Z,1004.21,150000,12,-75.2396264711,39.9708353019,3.57647922040356e-05,0,2,0
8758,"Reminder","Reminder",783,0,"Northwest Philadelphia",0,0,0,0,0,0,0,0,0,0,,,758.96,84200,55,-75.1537403535,40.0500894689,2.32781376447302e-05,0,1,1
7737,"Reminder","Reminder",785,0,"Northeast Philadelphia",0,1,1,1,0,1,1,1,777.87,777.87,2015-08-11,2016-02-26T00:00:00Z,756.16,84000,20,-75.1022854148,40.038097564,5.8163343469008e-06,0,1,1
14812,"Reminder","Reminder",555,0,"South Philadelphia",1,1,1,1,1,1,1,1,1168.99,1168.99,2015-07-20,2016-05-12T00:00:00Z,1152.45,82300,12,-75.1695992694,39.9296632352,2.8845370237892e-05,0,1,1
8081,"Reminder","Reminder",394,0,"Northeast Philadelphia",0,1,1,0,0,0,0,0,1620.56,1620.56,2015-09-02,,1575.34,112500,8,-75.0616089177,40.0451923524,7.40891246346842e-06,0,1,1
889,"Reminder","Reminder",583,0,"West Philadelphia",0,0,1,1,0,0,1,1,0,1163.83,2015-10-15,2016-05-24T00:00:00Z,1100.64,78600,15,-75.2314544317,39.9512609,2.99613698627543e-05,0,1,1
21192,"Reminder","Reminder",382,0,"West Philadelphia",0,0,0,1,0,0,0,1,0,0,,2016-03-11T00:00:00Z,1606.14,144700,17,-75.2662788598,39.9785335933,1.92408828691025e-06,0,1,1
1172,"Reminder","Reminder",76,0,"North Philadelphia",1,1,1,1,0,0,1,0,2535.3,4803.73,2015-06-19,2016-03-14T00:00:00Z,4680.56,338600,5,-75.1018388955,40.0099806343,2.06406122650159e-05,0,5,0
2503,"Reminder","Reminder",1314,0,"Northwest Philadelphia",0,0,0,1,1,1,1,1,0,0,,2016-01-07T00:00:00Z,29.11,146300,6,-75.1801979468,39.9678446519,5.74848207785151e-06,0,1,1
19195,"Reminder","Reminder",177,0,"Northeast Philadelphia",0,0,1,0,0,0,1,0,0,2840,2015-10-20,,2682.97,191600,13,-74.967246737,40.0912956472,3.02801662040005e-06,0,1,1
16123,"Reminder","Reminder",741,0,"Northwest Philadelphia",0,0,1,1,0,0,1,1,0,867.69,2015-10-28,2016-06-30T00:00:00Z,820.58,88600,7,-75.150235041,40.0302264434,1.99357209589033e-05,0,1,1
20831,"Reminder","Reminder",709,0,"Northwest Philadelphia",1,1,1,1,0,0,1,0,700,943.37,2015-06-25,2015-11-25T00:00:00Z,871.25,135000,5,-75.1871502664,40.0624425072,5.58976218201144e-06,0,1,1
7834,"Reminder","Reminder",573,0,"Northwest Philadelphia",0,0,0,0,0,0,0,0,0,0,,,1120.24,110000,44,-75.1782863368,40.0443076979,1.59404469733816e-05,0,1,1
2756,"Reminder","Reminder",438,0,"North Philadelphia",1,1,1,0,1,1,1,0,1433.91,1433.91,2015-06-29,,1433.91,102400,2,-75.1267766906,39.983974742,2.62697408167922e-05,0,1,1
17700,"Reminder","Reminder",403,0,"North Philadelphia",0,0,0,0,0,0,0,0,0,0,,,1545.05,120700,25,-75.1058511939,39.9858032246,1.44859196661264e-05,0,1,1
4694,"Reminder","Reminder",797,0,"West Philadelphia",1,1,1,1,1,1,1,1,735.16,735.16,2015-06-26,2016-02-29T00:00:00Z,735.16,52500,10,-75.2239921446,39.9250520202,1.21670185624321e-05,0,1,1
9487,"Reminder","Reminder",1328,0,"Northeast Philadelphia",1,1,1,1,1,1,1,1,23.88,23.88,2015-06-19,2016-02-20T00:00:00Z,23.88,158400,53,-75.0583440713,40.0547195703,5.32953259031346e-06,0,1,1
12747,"Reminder","Reminder",408,0,"Northwest Philadelphia",0,0,0,0,0,0,0,0,0,0,,,1530.53,109300,14,-75.1469871898,40.063953884,1.18367749502886e-05,0,1,1
12315,"Reminder","Reminder",983,0,"West Philadelphia",0,0,0,1,0,0,0,0,0,0,,2016-03-28T00:00:00Z,480.3,34300,43,-75.2342262178,39.963061589,2.95636135346124e-05,0,1,1
13877,"Reminder","Reminder",640,0,"North Philadelphia",0,0,1,0,0,0,1,0,0,1052.03,2015-10-21,,994.9,100900,38,-75.1390618046,40.0446327683,9.02270541950696e-06,0,1,1
4559,"Reminder","Reminder",648,0,"Northeast Philadelphia",0,0,0,0,0,0,0,0,0,0,,,980.21,70000,39,-75.0811035482,40.0134690632,1.86269324206176e-05,0,1,1
5499,"Reminder","Reminder",1374,0,"West Philadelphia",1,1,1,1,1,1,1,1,11.56,11.56,2015-06-24,2016-03-07T00:00:00Z,11.56,82500,23,-75.2395077102,39.9589184555,3.01546390396732e-05,0,1,1
8909,"Reminder","Reminder",870,0,"West Philadelphia",0,1,1,1,0,1,1,1,1992.82,1992.82,2015-07-28,2016-03-01T00:00:00Z,1964.62,170300,33.5,-75.2371781317,39.9770644963,2.50813280937148e-05,1,2,0
5961,"Reminder","Reminder",975,0,"Northwest Philadelphia",1,1,1,1,1,1,1,1,492.91,492.91,2015-06-16,2016-02-27T00:00:00Z,492.91,65200,16,-75.1481097852,40.0666962521,8.76229469853146e-06,0,1,1
17352,"Reminder","Reminder",782,0,"Northwest Philadelphia",0,1,1,0,0,1,1,0,300.84,789.21,2015-08-10,,761.08,61600,2,-75.1545695715,40.0230230459,2.44321613835409e-05,0,1,1
9950,"Reminder","Reminder",109,0,"Center City",0,0,0,1,0,0,0,1,0,0,,2016-06-06T00:00:00Z,3664.59,0,3,-75.1643028262,39.9427616868,1.93156761270661e-05,0,5,0
2260,"Reminder","Reminder",120,0,"Center City",0,0,0,1,0,0,0,1,0,0,,2016-06-06T00:00:00Z,4371.74,0,3,-75.164378279,39.9429349095,1.93156761270661e-05,1,8,0
21443,"Reminder","Reminder",158,0,"North Philadelphia",0,0,1,1,0,0,1,1,0,3033.95,2015-10-26,2016-03-31T00:00:00Z,2869.21,204900,16,-75.1441190135,39.9658765428,1.55643686002963e-05,0,1,1
5433,"Reminder","Reminder",654,0,"West Philadelphia",0,0,1,1,0,0,1,1,0,1011.78,2015-10-01,2016-03-31T00:00:00Z,969.01,69200,4,-75.2378031706,39.953808364,3.53133821739039e-05,0,1,1
1307,"Reminder","Reminder",472,0,"North Philadelphia",0,0,0,0,0,0,0,0,0,0,,,1342.89,95900,34,-75.1404133712,40.0384697568,1.11228013512924e-05,0,1,1
8778,"Reminder","Reminder",498,0,"West Philadelphia",0,1,1,1,0,1,1,1,1318.06,1318.06,2015-08-27,2016-04-01T00:00:00Z,1281.27,91500,6,-75.2385206865,39.9526200063,3.53133821739039e-05,0,1,1
18954,"Reminder","Reminder",744,0,"West Philadelphia",0,0,0,1,0,0,0,1,0,0,,2016-02-08T00:00:00Z,816.37,58300,23,-75.1977400194,39.9622429436,1.40861601943102e-05,0,1,1
10609,"Reminder","Reminder",953,0,"North Philadelphia",0,0,1,0,0,0,1,0,0,564.3,2015-11-13,,526.51,37600,9,-75.1444898041,39.9905164611,2.47113742886607e-05,0,1,1
8667,"Reminder","Reminder",1294,0,"Northeast Philadelphia",0,0,0,1,0,0,0,1,0,0,,2016-03-07T00:00:00Z,37.87,188400,12,-75.0360707886,40.0294069876,1.1533837386849e-05,0,1,1
10412,"Reminder","Reminder",531,0,"West Philadelphia",1,1,1,1,1,1,1,1,1225.45,1207.34,2015-07-08,2015-07-08T00:00:00Z,1207.34,87100,8,-75.2259626798,39.9484572521,1.8576407372243e-05,0,1,1
16843,"Reminder","Reminder",270,0,"North Philadelphia",0,1,1,1,0,0,0,0,1321.86,2114.97,2015-07-31,2016-06-09T00:00:00Z,2085.05,148900,11,-75.1586082301,39.9582219335,7.05174011294374e-06,0,1,1
6557,"Reminder","Reminder",1208,0,"Northwest Philadelphia",0,0,1,0,0,0,1,0,0,153.08,2015-11-13,,142.83,10200,2,-75.2412551446,40.0699683345,9.31644962192522e-07,0,1,1
13512,"Reminder","Reminder",100,0,"Northwest Philadelphia",0,0,1,0,0,0,0,0,0,3931.67,2015-10-27,,3876.03,276800,29,-75.1871705366,40.0462065396,7.84804927091525e-06,0,1,1
6247,"Reminder","Reminder",1036,0,"Northwest Philadelphia",0,0,0,1,0,0,0,1,0,0,,2016-03-28T00:00:00Z,407.49,29100,2,-75.1738086792,39.9910909935,1.64534994134842e-05,0,1,1
3045,"Reminder","Reminder",1029,0,"Center City",1,1,1,1,1,1,1,1,418.24,418.24,2015-06-10,2016-04-27T00:00:00Z,418.24,546100,7,-75.1592232991,39.9475609833,1.3623568806266e-05,0,1,1
6734,"Reminder","Reminder",1067,0,"Northwest Philadelphia",0,0,0,0,0,0,0,0,0,0,,,365.48,26100,3,-75.1542592908,40.0009893037,1.82868252461075e-05,0,1,1
7925,"Reminder","Reminder",964,0,"North Philadelphia",0,1,1,1,0,1,1,1,524.34,524.34,2015-08-12,2016-02-08T00:00:00Z,509.71,66400,5,-75.1105706694,40.001441616,2.6134137518907e-05,0,1,1
3372,"Reminder","Reminder",197,0,"Northwest Philadelphia",0,0,0,1,0,0,0,1,0,0,,2016-02-26T00:00:00Z,2526.14,210400,5,-75.17839676,40.0526635625,1.39218905346515e-05,0,2,0
14203,"Reminder","Reminder",793,0,"Northeast Philadelphia",0,1,1,0,0,0,0,0,300.06,300.06,2015-09-17,,742.16,53000,13,-75.0767047882,40.0158547151,2.0914976034733e-05,0,1,1
12118,"Reminder","Reminder",135,0,"Northwest Philadelphia",0,1,1,0,0,0,1,0,100,363.2,2015-09-21,,3175.88,226800,11,-75.1422085818,40.0320375714,1.17427832741749e-05,0,1,1
4858,"Reminder","Reminder",805,0,"North Philadelphia",0,1,1,1,1,1,1,1,725.36,725.36,2015-07-22,2016-02-23T00:00:00Z,725.36,51800,5,-75.1097218328,39.9979804496,2.6134137518907e-05,0,1,1
4765,"Reminder","Reminder",763,0,"North Philadelphia",0,0,0,0,0,0,0,0,0,0,,,785.86,57000,12,-75.1057230745,39.9939896575,1.63207507292266e-05,0,1,1
4526,"Reminder","Reminder",567,0,"Northwest Philadelphia",0,0,1,0,0,0,0,0,0,416.75,2015-12-21,,1128.66,81600,14,-75.1769148387,40.0034006405,2.70272205297002e-05,0,2,0
1888,"Reminder","Reminder",262,0,"Northeast Philadelphia",0,0,1,0,0,0,1,0,0,2276.85,2015-10-22,,2125.83,209800,8,-75.015428391,40.117588034,1.06214096369623e-06,0,1,1
14271,"Reminder","Reminder",752,0,"Northwest Philadelphia",0,1,1,0,0,1,1,0,826.85,826.85,2015-08-28,,803.77,57400,2,-75.1622731347,40.037704834,1.29289521030478e-05,0,1,1
3907,"Reminder","Reminder",913,0,"West Philadelphia",1,1,1,1,1,1,1,1,582.52,582.52,2015-06-11,2016-04-11T00:00:00Z,582.52,41600,22,-75.2209234901,39.9377300741,2.61669354515672e-05,0,1,1
5609,"Reminder","Reminder",1034,0,"Northwest Philadelphia",0,1,1,0,0,0,0,0,400,400,2015-07-23,,411.47,338200,6,-75.225982352,40.0379183369,6.45203013829846e-06,0,1,1
15264,"Reminder","Reminder",249,0,"Northeast Philadelphia",1,1,1,0,1,1,1,0,2191.47,2191.47,2015-06-30,,2191.47,156500,1,-75.0816409664,40.0178195399,1.86269324206176e-05,0,1,1
6421,"Reminder","Reminder",1280,0,"West Philadelphia",0,0,0,0,0,0,0,0,0,0,,,47.61,3400,2,-75.2221984318,39.9672592176,2.22745398055535e-05,0,1,1
17035,"Reminder","Reminder",933,0,"West Philadelphia",1,1,1,1,1,1,1,0,1160.96,1160.96,2015-06-01,2016-05-27T00:00:00Z,553.72,267200,19,-75.2202463515,39.9913338789,1.55513558786274e-06,0,1,1
17594,"Reminder","Reminder",450,0,"South Philadelphia",0,0,1,0,0,0,1,0,0,1464.98,2015-10-01,,1404.5,130300,23,-75.1603635945,39.9220686116,3.10507860983071e-05,0,1,1
4971,"Reminder","Reminder",259,0,"Northwest Philadelphia",0,1,1,1,0,0,0,1,2205.49,2205.49,2015-09-15,2016-05-11T00:00:00Z,2143.94,494400,5,-75.2431899507,40.0678153372,9.31644962192522e-07,0,1,1
19888,"Reminder","Reminder",1287,0,"North Philadelphia",1,1,1,1,1,1,1,1,42.01,42.01,2015-06-10,2016-01-05T00:00:00Z,42.01,3000,31,-75.1205179175,39.9992707849,2.90261355367761e-05,0,1,1
18657,"Reminder","Reminder",1192,0,"North Philadelphia",0,0,1,1,0,0,1,1,0,185.85,2015-12-07,2016-06-07T00:00:00Z,170.84,12200,22,-75.1295360543,39.9821518382,2.62697408167922e-05,0,1,1
